Headline,Body ID,Stance 
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2115,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,1897,unrelated
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",1584,unrelated
"Small meteorite strikes Nicaragua, government says",1900,unrelated
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,1368,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",706,unrelated
Satirical news site attacks China’s weird English names,2115,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,837,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2109,unrelated
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",206,unrelated
Militant Group Says It Killed American Journalist in Syria,2067,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2138,discuss
‘The cub of Baghdadi': ISIS reports its youngest jihadist ‘got martyred’ in battle,300,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,938,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,1256,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2139,agree
Amazon Is Going To Open A Physical Store!,737,discuss
Boko Haram Denies Nigeria Cease-Fire Claim,2192,unrelated
Apple Watch mass production kicks off in January: Report,320,unrelated
ISIS Extremists Claim to Behead British Hostage David Haines,2034,unrelated
"Apple Watch Power Reserve feature will save battery life, report says",1223,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1774,discuss
Isis claims to behead US journalist,1857,unrelated
Kim Jong-Un's sister reportedly running N. Korea,986,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",88,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,714,unrelated
Reports of missing Libyan planes raise 9/11 terror fears,723,unrelated
"Nun gives birth, intends to keep baby",1480,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2139,discuss
ISIS Appears To Behead American Photojournalist In YouTube Video,1361,unrelated
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,592,unrelated
Knightscope Security Robots Are Keeping Microsoft Campuses Safe (and They Look Really Scary),1721,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,213,unrelated
Widower Cries Tears Of Joy After Hearing Late Wife's Voice Again,1406,unrelated
Purported ISIS claim: Jordan airstrike kills female US hostage,961,unrelated
US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,741,unrelated
Matt Taibbi takes a leave of absence from First Look Media,126,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,298,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2016,discuss
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1047,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1580,agree
Video: Marine survives Taliban sniper headshot thanks to helmet,2070,unrelated
ISIS Video Purports To Show Beheading Of British Aid Worker,657,discuss
Missing American journalist reportedly beheaded by Islamic State ,368,discuss
New Audio Shows Michael Brown Was Shot at 11 Times,121,unrelated
James Foley remembered as 'brave and tireless' journalist,1358,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,305,agree
This resignation letter in a video-game could be the greatest ever,1569,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),1855,discuss
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",737,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1940,unrelated
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1330,discuss
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",513,unrelated
‘Cannibal mother tries to eat her newborn baby after giving birth’,1029,unrelated
Alleged audio of Michael Brown shooting released,721,discuss
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1152,discuss
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,2033,unrelated
"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",1547,unrelated
Saudi Arabia 'fatwa over building of snowmen',599,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,2134,unrelated
"Is There Really a ‘Sharia Law’ Islamic Tribunal in Dallas, Texas?",1436,discuss
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',776,unrelated
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,505,unrelated
Comcast Declares War on Tor?,503,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",1530,discuss
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1968,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1347,unrelated
Soldier shot near Canadian parliament building,139,unrelated
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,116,agree
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",1572,unrelated
Kurds fear Isis use of chemical weapon in Kobani,1369,discuss
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,900,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,539,unrelated
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],1597,unrelated
Texas plumber's truck on front line of Syria war,992,unrelated
IPhone 6 users are tearing their hair out,941,unrelated
Meteorite 'caused mysterious boom in Nicaragua',731,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",321,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,1737,agree
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1016,discuss
"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",719,unrelated
Boko Haram denies it has agreed ceasefire,1374,unrelated
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),1802,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,431,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1429,discuss
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2009,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,169,unrelated
iOS 8 bug could delete your iCloud Drive documents,883,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2234,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",130,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1808,unrelated
British hostage David Haines beheaded by Islamic State terrorists,1989,agree
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,2147,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",1358,agree
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2078,unrelated
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1296,discuss
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,591,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,1737,agree
Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,853,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,402,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",2221,discuss
Nicaragua says meteorite probable cause of blast in capital,2155,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1166,unrelated
Christian Bale quits Steve Jobs movie,35,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1832,unrelated
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,80,unrelated
Predator Drone Reportedly Spotted Over ISIS Stronghold,909,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1531,disagree
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,320,unrelated
Audio recording allegedly captures moment Michael Brown was shot,1461,discuss
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',181,unrelated
British Man Slaps People If They Sneeze In Public,1422,agree
Man who skipped work for 24 years is finally fired,7,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",1494,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1296,discuss
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",1296,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1948,unrelated
ISIS Beheads American Journalist,1009,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1974,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",920,discuss
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,225,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",342,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,295,unrelated
Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,1893,unrelated
Pentagon: Somali terror group leader killed in U.S. airstrike,1936,unrelated
Spider burrowed through tourist's stomach and up into his chest,195,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",2149,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",115,unrelated
Dumped woman spends a week in KFC to get over ex,1819,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1240,unrelated
Michael Brown shooting audio caught on tape?,499,discuss
Kim Jong-Un planning Scottish restaurant,1312,unrelated
ISIS leader ‘killed’ in US airstrikes,2155,unrelated
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",1519,unrelated
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",62,unrelated
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,1608,unrelated
Mystery man slaps shoppers around head for sneezing,1697,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1166,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1093,discuss
"Why the Gold Apple Watch Edition Must Cost $10,000",418,discuss
Media outlets identify 'Jihadi John',2202,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1120,unrelated
Paul Revere's 1795 time capsule unearthed,879,unrelated
Give a homeless man $100 and see what he does with it [Video],2118,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,1890,agree
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,2208,agree
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",621,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1403,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,403,unrelated
